Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Year,rating_encoded,currentRatio_sector_ratio,quickRatio_sector_ratio,cashRatio_sector_ratio,daysOfSalesOutstanding_sector_ratio,netProfitMargin_sector_ratio,pretaxProfitMargin_sector_ratio,grossProfitMargin_sector_ratio,operatingProfitMargin_sector_ratio,returnOnAssets_sector_ratio,returnOnEquity_sector_ratio,debtEquityRatio_sector_ratio,debtRatio_sector_ratio,macro_interest_proxy,profit_to_debt_leverage,REAL_MACRO_RATE
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2015-10-19,Consumer Services,2.530765888,2.303992214,1.927597047,28.25131471,0.036977554,0.044220354,0.759152852,0.055583944,0.022931506,0.032168431,0.06620686,0.620146642,10.66958922,1.887157071,0.653638519,0.206589069,0.822415249,2.400342488,12.70227037,2.887157071,0.044220354,17.09188448,2.91865027,0.108143685,8.956424157,2015,0,1.883828368982668,2.588748504800271,5.765410078520542,1.0210677563840396,0.575336607014981,0.5157992405051125,1.366585215865577,0.4665649929891161,0.490268520371425,0.5597698177541545,1.1010440297657456,0.9999103851003776,0.1325,0.0565710055559691,0.1325
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2015-02-13,Consumer Services,2.305618781,2.058210204,1.469543915,27.71187893,0.133419112,0.086806535,0.715979209,0.121794911,0.097049085,0.074961038,0.208274492,0.727400174,10.28088766,1.146073728,0.534032784,0.131041867,0.865031789,3.460280859,10.8582437,2.146073728,0.086806535,13.30677104,4.000177686,0.136369703,10.88151005,2015,0,1.7162354243440143,2.3125896675316024,4.395380928579279,1.001571301537536,2.075878226262119,1.0125370055581298,1.2888663979971846,1.0223319488956204,2.074879482679884,1.7609319401294532,0.6686659289134343,0.8169422565894816,0.1325,0.249828508121926,0.1325
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,2013-12-06,Energy,1.202854996,1.139894816,0.911495116,53.3615466,-0.001923632,0.014331057,1.0,0.059728768,-0.000466451,0.004113522,-0.000975657,0.242484316,0.365486695,1.091663008,0.521911514,1.134228188,-0.243193525,-3.288557214,15.08955224,2.091663008,0.014331057,8.804275213,13.52238806,0.522843128,0.0,2013,2,0.9191565462555744,1.2356916097146229,3.576035743835947,1.2662514214599483,-0.033649055028033,0.1926373442278004,1.156939889203326,0.7164836521790338,-0.0121931593581866,-0.0097006856112825,0.8360215191848472,0.9108159031108718,0.1075,-0.0036856729381728,0.1075
BBB,Devon Energy Corporation,DVN,Standard & Poor's Ratings Services,2016-03-18,Energy,1.22185129,1.049468892,0.701062215,30.68276911,-1.09958159,-1.617953595,1.0,-1.576797261,-0.489435189,-0.810610969,-2.050503618,0.445110389,0.689374869,3.18953043,0.761309766,0.285170209,0.013932751,0.184275184,5.781326781,4.18953043,-1.617953595,-1.259137402,13.22604423,0.409509319,0.0,2016,1,0.9336724837898236,1.137666288413844,2.750451972243812,0.7280917153901402,-19.23438653012741,-21.748450489354845,1.156939889203326,-18.914662031990638,-12.793972475096384,-20.38758594774124,2.4426183318789336,1.328602691195689,0.395,-1.4443097882211036,0.395
BBB,Devon Energy Corporation,DVN,Standard & Poor's Ratings Services,2011-03-29,Energy,1.212088152,0.887628191,0.625354571,44.13782696,0.457746479,0.358953722,1.0,0.358953722,0.138184469,0.125882021,0.236326806,0.301879916,0.505800936,0.710226978,0.415282291,0.346132287,-0.182183279,-2.294252874,6.588505747,1.710226978,0.358953722,7.238186613,12.59310345,0.55110664,0.0,2011,1,0.9262120232733536,0.9622244901628438,2.4534309171956057,1.0473756794795233,8.00711178684871,4.8250377977538,1.156939889203326,4.305872736263663,3.612180596340018,2.3497315619367853,0.5439087271093307,0.7247315009860404,0.10166666666666667,1.1022272479408963,0.10166666666666667
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,2014-08-26,Energy,1.094860994,0.915248526,0.249368155,36.54477154,0.08213227,0.207451702,1.0,0.240110396,0.031735687,0.090801306,0.074608849,0.386397298,0.539067666,1.350944798,0.574639098,0.583394925,-0.168366494,-2.486419753,8.575308642,2.350944798,0.207451702,4.264855931,14.76790123,0.305683328,0.0,2014,2,0.836633387417036,0.9921660389250124,0.9783370420762878,0.8671950469564178,1.436695414095453,2.788555298385672,1.156939889203326,2.8802732621612765,0.8295797177678497,0.7418149902769633,1.0345856863172436,1.002833650854629,0.08916666666666667,0.142925953048307,0.08916666666666667
BBB,Devon Energy Corporation,DVN,Moody's Investors Service,2012-06-15,Energy,1.380973583,1.252151974,0.824428614,43.94403702,0.410686223,0.374541645,1.0,0.374541645,0.114405234,0.12478548,0.219505366,0.278570907,0.46233955,0.918665422,0.478804387,-0.033333333,-0.210475578,-3.17961165,17.13106796,1.918665422,0.374541645,4.717699602,15.10679612,0.543390955,0.0,2012,1,1.0552651094616778,1.3573828625600155,3.234450892993188,1.0427771098610477,7.183912160424676,5.034569871260133,1.156939889203326,4.492859549735617,2.990584755038856,2.1824806725678245,0.7035358495201742,0.8355873332176618,0.14,0.8577148768923688,0.14
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,2013-06-19,Energy,1.494419457,1.370148259,0.77244711,47.82414229,-0.021679646,-0.033361398,1.0,-0.033361398,-0.004754651,-0.008493422,-0.009681361,0.219314038,0.347854737,1.036187612,0.508886119,-0.164037855,-0.65960452,-8.1725,17.45,2.036187612,-0.033361398,12.07177225,12.39,0.521574405,0.0,2013,2,1.14195429317837,1.4852955588065395,3.0305137428545232,1.1348506933045928,-0.3792303316030695,-0.4484422265884961,1.156939889203326,-0.4001906799892191,-0.1242879044863476,-0.0962590739884322,0.7935371403047111,0.8880845845021377,0.1075,-0.04260131918986,0.1075
BB,Century Aluminum Company,CENX,Egan-Jones Ratings Company,2015-03-31,Basic Industries,2.02224592,0.807923084,0.550890242,14.39648905,0.058255595,0.067060685,0.104842878,0.072903645,0.055855037,0.075389283,0.103097016,0.958792672,1.495519734,0.845796213,0.458228382,0.141377793,0.788407981,1.596781343,1.683296179,1.845796213,0.067060685,10.79574167,2.025323666,0.101712443,11.414103,2015,0,0.8815264519037279,0.6455176403952403,1.2722702878366785,0.3655617862995907,1.3211136800871135,1.1976857040847466,0.4784947534209856,0.9323233464115518,1.5123086558866516,1.1120874236471503,0.5470060051355142,0.7469845464273378,0.1325,0.1271294533333089,0.1325
B,Century Aluminum Company,CENX,Egan-Jones Ratings Company,2013-09-05,Basic Industries,1.901256443,0.566719002,0.339388851,14.100926,-0.027719617,0.013096906,0.027176406,-0.025136267,-0.022269964,0.012190603,-0.040199958,0.803400847,1.16563153,0.805120003,0.44602021,0.164382842,-1.359924942,-0.299326521,0.940207878,1.805120003,0.013096906,-3749.921337,0.220105178,0.013558292,13.04074108,2013,0,0.8287853765860942,0.452799431261436,0.7838119433422993,0.3580567233535556,-0.628622284700299,0.2339072003803979,0.1240310065490437,-0.3214534549779268,-0.6029726436934258,-0.4336291141825448,0.5206992768785584,0.7270833002750928,0.1075,-0.0621473980428366,0.1075
B,Century Aluminum Company,CENX,Egan-Jones Ratings Company,2015-12-04,Basic Industries,2.677860853,0.746287033,0.689658676,1.773655709,-0.030417615,-0.021089752,0.021187708,-0.020046598,-0.033843699,-0.025942041,-0.058268738,1.112634867,1.582347337,0.7217012,0.419179123,-0.225572686,-0.716563108,-0.261795988,1.323001858,1.7217012,-0.021089752,13.49316765,0.36534952,0.016342737,21.09144758,2015,0,1.1673185506721064,0.5962714200646911,1.5927532842805057,0.0450374217637811,-0.6898071728925435,-0.3766572690555233,0.0966990539406581,-0.2563645662919477,-0.9163384663933248,-0.6285335234299196,0.466749418176346,0.6833280943867074,0.1325,-0.0725629872796103,0.1325
CCC,Century Aluminum Company,CENX,Moody's Investors Service,2012-06-15,Basic Industries,2.525379464,1.215556073,0.948470509,12.82132652,0.008349159,-0.054029566,0.065998537,0.034868153,0.006253127,-0.045302396,0.010907494,0.748952843,1.113442919,0.744326418,0.426712805,-0.195928337,7.846049046,-223.7504128,1820.220681,1.744326418,-0.054029566,0.979895026,-28.51759038,-0.002164515,14.70201458,2012,0,1.1008496922127344,0.971209888107448,2.190474173419886,0.3255645879424689,0.1893412670855468,-0.9649534417386774,0.3012121976273943,0.445909022630487,0.1693071672024589,0.1176570125066156,0.4813819383074099,0.6956091844561082,0.14,0.0195657670557353,0.14
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,2015-07-30,Capital Goods,1.38432233,0.724471343,0.109010682,54.75193629,0.116436984,0.114138187,0.552984309,0.137703797,0.048311282,0.052703059,0.092523723,0.414913546,6.92804639,0.915157703,0.477849788,-0.022670936,0.849870425,6.004514673,1.152997241,1.915157703,0.114138187,16.08362042,7.065211939,0.166037936,9.223789832,2015,1,0.7575026588089542,0.6349322203201693,0.2697995836242067,1.1232308201598753,1.9837265469455665,1.5208181918647483,2.2247986277825147,1.5007347566961355,0.8488056518028066,0.5934500642576908,0.5171992406725681,0.7225694068407945,0.1325,0.2436634906806596,0.1325
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,2015-02-04,Capital Goods,1.222438222,0.715129538,0.251130883,53.45680182,0.112163698,0.123579007,0.530202018,0.148197707,0.044207868,0.055655253,0.092193439,0.394137043,6.960478055,1.085453156,0.520487911,0.091845535,0.836768972,5.504771472,3.395781015,2.085453156,0.123579007,15.06259181,6.578603717,0.155101364,9.668210065,2015,1,0.6689195018581334,0.6267449910422156,0.621544663564066,1.096661258395881,1.9109229531931653,1.6466110678469172,2.133139589850316,1.615100342930778,0.7767106700367098,0.5913316123118769,0.613441318614834,0.7870436496229528,0.1325,0.2154930800481157,0.1325
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,2014-02-11,Capital Goods,3.16081254,2.48650032,1.863723608,54.15762053,0.097270498,0.100799829,0.51799424,0.122961277,0.039961209,0.045915775,0.075539419,0.410825587,7.406529365,0.890318638,0.470988658,0.030617658,0.8595514,4.79683597,16.18234804,1.890318638,0.100799829,17.66322935,5.580627255,0.153602286,9.124511931,2014,1,1.729600000779214,2.179187878525116,4.612684226936625,1.1110384882758857,1.657188828570273,1.34309311992187,2.084024547523367,1.340066622285231,0.7020989435153715,0.4845122051513061,0.503161501040477,0.7121945092079895,0.08916666666666667,0.206519692461629,0.08916666666666667
BBB,Thermo Fisher Scientific Inc,TMO,Moody's Investors Service,2016-08-04,Capital Goods,1.442928193,0.791277899,0.161576719,60.88959237,0.11063746,0.110752376,0.550516852,0.134025752,0.044040734,0.049313259,0.093865632,0.398063497,7.089029405,1.131336673,0.53081087,-0.000691734,0.85920223,6.869047619,2.03064843,2.131336673,0.110752376,17.21158775,7.994680851,0.17271986,8.868386957,2016,1,0.7895718496918992,0.6934819964332926,0.3998996310248334,1.249144257012277,1.88492057204632,1.4757044302188258,2.214871411298489,1.4606503865593237,0.7737742072078325,0.6020571107151488,0.639372281195375,0.8026532712002503,0.395,0.2084271102603784,0.395
BBB,Thermo Fisher Scientific Inc,TMO,Fitch Ratings,2012-07-16,Capital Goods,2.309654612,1.270816414,0.406535136,52.66137219,0.094157427,0.101471634,0.512282272,0.118474168,0.04291919,0.050072383,0.076167013,0.455823732,7.24623494,0.774661002,0.436512101,0.008665511,0.845501348,4.739967015,2.351017042,1.774661002,0.101471634,12.92934626,5.606102254,0.16303088,9.512472716,2012,1,1.2638454726944723,1.1137532148878049,1.0061675462356088,1.080343094396126,1.604151714647549,1.3520444909944256,2.06104382571714,1.2911648448463415,0.7540692263723928,0.4885376127716604,0.4377978578988705,0.6600615880118356,0.14,0.2156991061490378,0.14
A,Thermo Fisher Scientific Inc,TMO,Fitch Ratings,2012-06-15,Capital Goods,1.548906235,0.922007003,0.326459156,56.46871455,0.113415601,0.096077913,0.499270845,0.106192275,0.049560813,0.047494583,0.088435374,0.436984091,7.080002415,0.784381006,0.439581571,0.094976034,0.842400946,3.740808824,2.773634454,1.784381006,0.096077913,12.31442112,4.440651261,0.144210679,9.339112454,2012,2,0.847563147564243,0.8080539820131091,0.8079808578677633,1.1584503645938615,1.932251513329185,1.2801766154459648,2.0086954960015277,1.1573133163868687,0.8707593017784545,0.5672272654111953,0.4432910954814801,0.6647030154497309,0.14,0.2580022195193547,0.14
A,Snap-On Incorporated,SNA,Egan-Jones Ratings Company,2014-05-06,Capital Goods,2.510763209,1.31702544,0.304165502,63.48241453,0.114608212,0.172157697,0.481891052,0.191787993,0.085231144,0.1550109,0.165767556,0.743673966,7.787261146,0.94491766,0.485839416,0.316799696,1.0,6.745704467,7.054982818,1.94491766,0.172157697,9.866712928,6.745704467,0.128447571,10.17737789,2014,2,1.373892311956856,1.154251158333737,0.7528044434438802,1.302335759608276,1.9525699209313547,2.293890978548128,1.938772102176,2.09015955465698,1.4974696125186426,1.0632383087312682,0.5340180109374,0.7346507363920773,0.08916666666666667,0.2358924560279804,0.08916666666666667
A,Snap-On Incorporated,SNA,Egan-Jones Ratings Company,2015-10-29,Capital Goods,2.586058161,1.254626409,0.184917212,61.3363029,0.128718309,0.192482533,0.483357232,0.208896482,0.09788636,0.175669655,0.191095208,0.760469595,8.103090235,0.952214875,0.487761305,0.316214931,1.0,6.848537005,6.039586919,1.952214875,0.192482533,11.02662915,6.848537005,0.121396101,11.67862069,2015,2,1.4150937901811451,1.0995641708062576,0.4576669541664656,1.258308481494281,2.192962389349096,2.5647063922840023,1.9446709228097727,2.276612685479898,1.719815582670818,1.2256906638628968,0.5381420149693307,0.7375568759983249,0.1325,0.2638906956611562,0.1325
BBB,Snap-On Incorporated,SNA,Moody's Investors Service,2012-06-15,Capital Goods,2.621959575,1.355087359,0.317917095,59.27317637,0.096804709,0.144664004,0.46874781,0.16645645,0.07522666,0.133663527,0.180482069,0.777097117,8.087843582,1.399176955,0.583190395,0.323807217,1.0,2.20790378,5.628865979,2.399176955,0.144664004,7.402837912,2.20790378,0.045021372,12.16934189,2012,1,1.4347390823003594,1.1876089149569915,0.7868394021974596,1.2159836348968698,1.6492532227787726,1.9275551397289563,1.8858934466873976,1.8140892657538883,1.3216957102121225,1.157617657099801,0.7907415916626513,0.8818577477121298,0.14,0.1659887576036364,0.14
A,BorgWarner Inc.,BWA,Egan-Jones Ratings Company,2014-01-10,Capital Goods,1.723967961,0.828096118,0.578558226,0.0,0.087547068,0.116863905,0.209386767,0.114981173,0.094115946,0.164148092,0.182865169,1.075032529,3.834966478,1.942977528,1.0,0.250863061,1.0,3.149122807,5.894736842,1.942977528,0.116863905,11.22019521,3.149122807,0.096557289,4.250903832,2014,2,0.9433571111714648,0.7257497648740717,1.4319217677874878,0.0,1.491531615924101,1.557136637332024,0.8424170167501392,1.2530972017190731,1.6535712484211815,1.1729029353211766,1.098069216738553,1.5121266661329869,0.08916666666666667,0.0875461925380746,0.08916666666666667
A,BorgWarner Inc.,BWA,Egan-Jones Ratings Company,2014-08-08,Capital Goods,1.369926199,0.553505535,0.367619926,0.0,0.082841662,0.118001204,0.211438892,0.115954244,0.09518539,0.193675889,0.190265487,1.149003874,3.967988533,1.998893805,1.0,0.297959184,1.0,3.526304204,5.28285274,1.998893805,0.118001204,10.11877686,3.526304204,0.096447923,4.279738562,2014,2,0.7496250805363693,0.4850964799266783,0.9098530634526412,0.0,1.4113660321405417,1.5722904176245882,0.8506732453803773,1.2637020034910464,1.67236085767822,1.2203688073184304,1.1296701702254046,1.5121266661329869,0.08916666666666667,0.082840833591664,0.08916666666666667
BBB,BorgWarner Inc.,BWA,Moody's Investors Service,2012-06-15,Capital Goods,1.121784777,0.369553806,0.188451444,0.0,0.0801237,0.107534439,0.198200731,0.112032612,0.095669688,0.188749075,0.238793465,1.194024841,4.275240385,2.496020109,1.0,0.254901961,1.0,6.495412844,6.458715596,2.496020109,0.107534439,4.117893232,6.495412844,0.099522069,4.397841172,2012,1,0.6138418291561545,0.3238797791500071,0.4664141182474255,0.0,1.3650603551316864,1.4328274820343003,0.797412706251474,1.2209629536348412,1.6808697372305532,1.5316287818267609,1.410619941072889,1.5121266661329869,0.14,0.0801228987710123,0.14
A,BorgWarner Inc.,BWA,Egan-Jones Ratings Company,2015-11-06,Capital Goods,1.330080611,0.439966059,0.244802715,0.0,0.080518509,0.115418173,0.212264739,0.117038514,0.073068657,0.142813078,0.181818182,0.90747653,3.277369281,2.48831973,1.0,0.30237581,1.0,3.863395332,4.620923828,2.48831973,0.115418173,6.812386847,3.863395332,0.108064315,3.386923901,2015,2,0.727821532188055,0.3855896156632169,0.6058825554093437,0.0,1.37178668097222,1.5378731849857816,0.8539958410534461,1.275518683278336,1.283780650474991,1.166187527831284,1.4062680898469908,1.5121266661329869,0.1325,0.0805177038229617,0.1325
A,Eli Lilly and Company,LLY,Fitch Ratings,2015-05-26,Health Care,1.086754406,0.719304037,0.345447245,60.18826852,0.121867289,0.152954791,0.748541977,0.152954791,0.064298433,0.115526343,0.155497879,0.527610266,2.463064579,1.418377436,0.586499615,0.203246342,0.929403952,3.793512111,4.511501666,2.418377436,0.152954791,18.5463211,4.081661264,0.222634026,4.372396064,2015,2,0.6566677345135434,0.6721700450777989,1.3061337725920126,1.1609272220781672,2.1059228085309485,2.109144833162424,1.112465429493168,1.3371850662813876,1.198855816194032,1.098981403496844,0.934408167348493,0.9612891899912676,0.1325,0.2077839576423653,0.1325
AA,Eli Lilly and Company,LLY,Egan-Jones Ratings Company,2013-08-05,Health Care,1.46969697,0.958739878,0.429558352,54.23573644,0.202690249,0.254803553,0.787648563,0.202690249,0.132907029,0.223654779,0.265707771,0.655714963,2.898012664,0.99920029,0.499799993,0.204523458,0.995797733,5.283594573,4.731633844,1.99920029,0.254803553,9.617783176,5.305891343,0.248127685,4.384972751,2013,2,0.8880595048733754,0.8959163217001984,1.6241573177003268,1.0461132109445972,3.502580733012919,3.513571518536989,1.170584715154153,1.7719900911352031,2.478075394616831,1.877889917029659,0.6582598454372075,0.819186096871711,0.1075,0.4055346068280791,0.1075
A,Eli Lilly and Company,LLY,Egan-Jones Ratings Company,2015-10-28,Health Care,1.527850685,0.967823467,0.445513755,64.24491575,0.120669182,0.139788664,0.747618833,0.139788664,0.067710837,0.102050894,0.165283811,0.561127839,2.478264109,1.44102448,0.59033594,0.136774194,1.0,2.611136694,4.192245504,2.44102448,0.139788664,20.93781405,2.611136694,0.138926884,3.764160813,2015,2,0.9231986937018366,0.9044046883901216,1.6844845920244165,1.2391729054227558,2.085218968484416,1.927592699010508,1.1110934746556318,1.2220821114143892,1.2624807008409682,1.1681434869480574,0.9493277383616776,0.9675770334228326,0.1325,0.2044041871449137,0.1325
BBB,"Helix Energy Solutions Group, Inc.",HLX,Egan-Jones Ratings Company,2014-07-23,Energy,3.077273916,2.711687713,2.111988228,44.60482534,0.176169393,0.23665861,0.310738505,0.236421968,0.072220959,0.113077733,0.11796194,0.409951798,0.637989056,0.633347727,0.387760497,0.255596944,0.062792606,0.213885101,4.514886789,1.633347727,0.252789128,5.281889907,3.406214747,0.324692275,9.149790775,2014,1,2.3514858182564566,2.939578027803167,8.285886848228317,1.0584573928137933,3.081635988230688,3.181153080267755,0.3595057715459072,2.8360282785004816,1.8878760300397293,1.1728626905121096,0.4850327665392595,0.676701735432063,0.08916666666666667,0.4543135549582567,0.08916666666666667
B,"Helix Energy Solutions Group, Inc.",HLX,Egan-Jones Ratings Company,2013-07-29,Energy,3.9094049,3.482099674,2.513931238,76.68630592,0.125401427,0.161465089,0.297395161,0.220346331,0.043203578,0.074098366,0.073327725,0.344522222,0.572086721,0.680543891,0.400966089,0.223352693,-2.093867119,-2.075259074,4.519795456,1.697260467,0.198995849,8.34159375,0.991113073,0.119627727,8.482906807,2013,0,2.9873551822522586,3.774735432564528,9.862815287573907,1.819740057491371,2.1935793944563544,2.170405569558856,0.3440683246169453,2.643191032822412,1.129353589975893,0.7290771314258826,0.5211767124619716,0.6997475255343173,0.1075,0.312740411311658,0.1075
